url,title,product_description,rating,reviews_count,tags,product_details,amount_of_stars,seller_name,delivery_price,item_price,total_price,currency,price_from,price_to
https://www.google.com/shopping/product/11825672369752322331?hl=en-US,Apple iPhone XR - Red - 64 GB - Unlocked,"[""Brand Apple Operating system IOS 14 CPU speed 2.5 GHz."",""6.1-inch Liquid Retina HD LCD display."",""Water and dust resistant (1 meter for up to 30 minutes, IP67)."",""Single 12MP Wide camera with Portrait mode, Portrait Lighting, Depth Control, Smart HDR, and 4K video up to 60fps."",""7MP TrueDepth front camera system with Portrait mode, Portrait Lighting, Depth Control, and 1080p video."",""Face ID for secure authentication and Apple Pay."",""Storage capacity is 64 GB.""]",4.5,57723.0,"[""Smartphone"",""Dual SIM"",""4G"",""With Wireless Charging"",""With Fast Charging"",""Unlocked"",""Dual Lens"",""iOS"",""GSM"",""CDMA""]","The iPhone XR features a stunning 6.1 liquid retina display - the most advanced LCD in the industry. Face ID lets you securely unlock your iPhone, log in to apps, and pay with just a glance. The A12 Bionic chip with next-generation Neural Engine uses real-time machine learning to transform the way you experience photos, gaming, augmented reality, and more. Smart HDR, adjustable depth of field, enhanced bokeh effect, enhanced portrait-mode selfies and more low-light detail unlock creative possibilities and a new era of photography. And iOS 12—the most advanced mobile operating system—with powerful new tools that make iPhone more personal than ever.","{""1_star"":3002,""2_stars"":1106,""3_stars"":2352,""4_stars"":7307,""5_stars"":43956}",eBay,Free delivery,$249.99,264.99,USD,249.99,264.99
https://www.google.com/shopping/product/11095497299518574882?hl=en-US,"Apple MacBook Pro 15.4-inch 2019 with Touch Bar MV932LL/A, Intel Core i9, 512GB, 16GB Ram - Silver (Certified Refurbished)","[""Run more, wait less"",""Eye-opening graphics performance"",""Make quicker work of everything"",""Powerful and versatile port"",""Music to your ears"",""Your workspace just got quieter""]",4.8,22134.0,"[""Mac OS"",""Octa Core"",""With Retina Display"",""With Backlit Keyboard"",""USB-C"",""2880 x 1800"",""Intel CPU"",""AMD GPU"",""Solid State Drive"",""Silver""]",,"{""1_star"":277,""2_stars"":143,""3_stars"":540,""4_stars"":2601,""5_stars"":18573}",eBay,"Free delivery by Tue, Oct 15","SALE$439.00$2,799.00Was $2,799.00Used",476.86,USD,439.0,2799.0
https://www.google.com/shopping/product/7579805603373745654?hl=en-US,"Refurbished Apple 12.9-inch Display iPad Pro, Wi-Fi +4G Unlocked, 32gb, Bundle: Case, Tempered Glass, Rapid Charger, Bluetooth Headset - Silver",,3.1,224.0,"[""iOS"",""4G"",""2732 x 2048"",""Silver""]","This Apple iPad Pro comes in Silver. It has an 12.9-inch display with 2048 x 2732 pixel resolution (~264 pixels per inch). Powered by Apple A9X chipset. Storage capacity of 32GB with 4GB of RAM for memory. The main camera is 8.0 megapixels. This device is also Wi-Fi +4G Unlocked. This device has been tested to be in great working condition. It will show signs of use and cosmetic blemishes which may included some scratched/dings, all of which do not affect the usability of this device.","{""1_star"":79,""2_stars"":18,""3_stars"":18,""4_stars"":12,""5_stars"":97}",Wal███t -███rti█████████rbi████████████,$29.99 delivery,"$449.99RefurbishedRefurbished itemThis item has been returned to the store or manufacturer. Before being sold again, it's expected to be in near-mint condition and show next to no signs of use.",479.98,USD,449.99,479.98
https://www.google.com/shopping/product/1533746876405659054?hl=en-US,"PlayStation 5 Slim, PS5 Console Digital Edition, Built-in 1TB SSD Storage Bundle","[""PlayStation 5 Slim Console Digital Edition."",""White 6Ave Cleaning ClothSony PlayStation DualSense Edge Wireless PS5 Controller."",""White""]",4.8,15296.0,"[""4K Capable"",""With Motion Control"",""Blu-ray Compatible"",""Space Gray"",""PlayStation Network""]","The Sony - PlayStation 5 Slim Console Digital Edition - White Digital Edition, a revolutionary gaming powerhouse packed with cutting-edge features to redefine your gaming experience. With its ultra-high-speed SSD, loading times become a thing of the past, ensuring you spend more time immersed in your favorite games. The sleek and compact design of the console houses a generous 1TB of storage, keeping your extensive library at your fingertips. Immerse yourself in breathtaking worlds with ray tracing technology, delivering true-to-life visuals with realistic shadows and reflections. Experience gaming like never before on your 4K TV, with support for up to 120fps gameplay and HDR technology for vibrant colors that pop off the screen. But it's not just about visuals the PS5 Slim Digital Edition Console elevates your gaming experience with Tempest 3D AudioTech, creating a fully immersive sound environment where every sound comes alive from every direction. Feel the action like never before with the DualSense wireless controller, offering haptic feedback and adaptive triggers that dynamically respond to your in-game actions, And with backwards compatibility for over 4,000 PS4 games, including Game Boost for enhanced performance, the Digital Edition Playstation 5 Slim Console ensures you can enjoy your entire gaming library with even greater fidelity. Plus, every Playstation 5- PS5 Slim Digital Edition Console comes with ASTROS Playroom, showcasing the innovative capabilities of the DualSense controller. PS5 Slim Digital Edition video Gaming console is an ideal gift for him. Bundle Includes: Sony - PlayStation 5 Slim Console Digital Edition - White 6Ave Cleaning ClothSony PlayStation DualSense Edge Wireless PS5 Controller - White","{""1_star"":364,""2_stars"":115,""3_stars"":252,""4_stars"":1391,""5_stars"":13174}",Wal███t -███VE █████████cs,$14.99 delivery,$734.95,794.94,USD,734.95,794.94
https://www.google.com/shopping/product/3181384811232512748?hl=en-US,Ugg Ansley Women's Black / 6,"[""Product Type: Snow Boots"",""Colorway: BLACK"",""Occasion: lifestyle""]",4.6,4165.0,"[""Women's"",""6"",""Fur"",""Genuine Leather"",""Genuine Suede"",""Polyester"",""Rubber"",""Shearling"",""No Heel"",""Black""]","Slip into the ultimate comfort of the Women's UGG Ansley Slippers at SCHEELS. These slippers feature a water-resistant suede upper that's perfect for wear both indoors and outdoors, offering flexibility for your lounge or casual days. Thanks to the UGGplush lining and insole made from 80% upcycled wool and 20% lyocell, your feet can indulge in plush softness while staying dry due to its natural moisture-wicking properties. The versatile moccasin toe design, embellished with decorative stitching, merges comfort and style effortlessly. The durable molded rubber outsole makes them a reliable footwear choice. Discover a new level of luxury with the Ansley Slippers collection and more at SCHEELS.","{""1_star"":107,""2_stars"":89,""3_stars"":190,""4_stars"":516,""5_stars"":3263}",UGG███,Delivery date & cost shown at checkout,$100.00,111.2,USD,100.0,111.2
https://www.google.com/shopping/product/3009900232885262923?hl=en-US,Dell Latitude 5530 - 15.6-inch - Core i7 1255u - 16 GB Ram - 256 GB SSD,"[""Work remote for longer"",""Intelligent privacy"",""ExpressSign-In"",""Intelligent audio"",""Cool under pressure"",""Easy on the eyes"",""Expansive screen in a small footprint""]",4.5,540.0,"[""Windows OS"",""English / North America"",""With Backlit Keyboard"",""HDMI"",""Ethernet"",""1920 x 1080"",""Intel CPU"",""Intel GPU"",""Solid State Drive"",""Gray""]","Work anywhere on our most scalable and sustainable Latitude Work confidently on the smallest 15"" mainstream business laptop that combines ultimate performance, scalability and security. The 5000 series is Latitude's most sustainable series ever. Features & Design Operating system Available with Windows 11 Pro. The confidence to work anywhere ExpressConnect Be on 2 networks at once with the world's first simultaneous multi-network connection for faster data and video downloads. Get up to 20% more in data transfer from optimized networking, 30% faster application data processing and 8 times better video quality from optimized internet bandwidth.","{""1_star"":26,""2_stars"":11,""3_stars"":21,""4_stars"":90,""5_stars"":392}",Tec███ft,"Free delivery by Thu, Oct 17","$1,466.63",1613.29,USD,1466.63,1613.29
https://www.google.com/shopping/product/3093691616343625776?hl=en-US,"LG Gram 14Z90P-N.APS3U1 14"" Rugged Notebook - Intel Core i5 10th Gen i5-1035G7 - 8 GB - 256 GB SSD - Dark Silver","[""Expanded Keycaps The keycaps are extra big and flat for easy typing."",""Enhanced Key Stroke Key stroke have been elevated from 1.5mm to 1.65mm."",""25% Faster IA Performance."",""1.8X Graphics Performance."",""33% Faster LPDDR4x 4266Mhz Memory."",""All-In-One Power button Power and Security at Your Fingertips Simply touch the power button to power your gram and login at once.""]",4.5,59.0,"[""Windows OS"",""Quad Core"",""English / North America"",""With Backlit Keyboard"",""USB-C"",""HDMI"",""Ethernet"",""1920 x 1200"",""Intel CPU"",""Intel GPU""]","Introducing the LG gram 14Z90P-N.APS3U1, the perfect notebook for those who value both style and durability. With its dark silver finish, this rugged notebook is sure to turn heads while also providing the reliability and performance you need to power through your workday. Equipped with an Intel Core i5 10th Gen i5-1035G7 processor and 8 GB of total RAM, multitasking between various applications has never been easier. Whether you're browsing the web, streaming content, or running business applications, this notebook can handle it all without issue. But that's not all - with Windows 10 Pro edition, you can enjoy your favorite content all at once on a larger view edge browser. Share your thoughts with the world by writing directly on web pages, making collaboration easier than ever before. And with a 256 GB SSD, you can store all your important files and documents with ease, ensuring that your data is always safe and accessible. Whether you're working from home, on the go, or in the office, the LG gram 14Z90P-N.APS3U1 is the reliable and high-performing notebook you need. Don't settle for anything less.","{""1_star"":3,""2_stars"":2,""3_stars"":2,""4_stars"":5,""5_stars"":47}",Sho███T.c███,Free delivery,"LOW PRICE$1,152.43",1152.43,USD,1152.43,1152.43
https://www.google.com/shopping/product/15068680477146832935?hl=en-US,Men's Under Armour Peak Woven Shorts Small Midnight Navy,,4.4,126.0,"[""Active"",""S"",""Blue"",""Regular""]",,"{""1_star"":8,""2_stars"":5,""3_stars"":7,""4_stars"":14,""5_stars"":92}",Und███Arm███,"Delivery by Fri, Oct 18",$65.00,86.01,USD,65.0,86.01
https://www.google.com/shopping/product/14630166706840623218?hl=en-US,Samsung - Galaxy A53 5G 128GB - Awesome Black (at&t),"[""IP67Water Resistance"",""On-Screen Scanner"",""One UI"",""Stereo Speakers""]",4.3,22194.0,"[""Smartphone"",""Single SIM"",""5G"",""With Fast Charging"",""AT&T"",""Quad Lens"",""Android"",""GSM"",""With Expandable Storage"",""Fingerprint Scanner""]",,"{""1_star"":1473,""2_stars"":853,""3_stars"":1679,""4_stars"":4607,""5_stars"":13582}",eBay,"Free delivery by Tue, Oct 15",LOW PRICE$159.95,178.63,USD,178.63,178.63
https://www.google.com/shopping/product/4485580865932755878?hl=en-US,Apple Watch Series 9 45mm / Midnight Aluminum Case with Midnight Sport Band - M/L / GPS,"[""A powerful move forward"",""Magic at your fingertips"",""Brighter display"",""Siri-ously capable"",""HomePod control"",""Your iPhone - lost and precisely found"",""Apple's first carbon neutral product is here"",""Powerful insights at a glance"",""Everything at the speed of life"",""Simply motivating""]",4.8,14909.0,"[""Wrist"",""Digital"",""Water Resistant"",""Unisex"",""Bluetooth"",""Wi-Fi"",""Cellular"",""Activity"",""Sleep"",""Calorie""]","Apple Watch Series 9 - 2x brighter display, with a second-generation Ultra Wideband chip enabling new integration with HomePod and with Precision Finding can now direct you to your iPhone by showing you its approximate distance and direction. The front crystal, robust geometry, and flat base make Apple Watch resistant to cracking. And it’s water resistant 50 meters. Battery life up to 18 hours (36 hours on low power mode) and is available with cellular connectivity.","{""1_star"":435,""2_stars"":131,""3_stars"":238,""4_stars"":1081,""5_stars"":13024}",Ama███.co███,Free delivery,SALE$329.00$429.00Was $429.00,362.72,USD,329.0,429.0
https://www.google.com/shopping/product/16954277139372562236?hl=en-US,"Apple iPad Air 32gb, Wi-Fi, 9.7"" - Space Gray - (md786ll/a)","[""Apple iPad Air Wifi"",""Apple A7 chip"",""9.7\"" screen"",""5MP camera"",""469 g, 7.5 mm thickness"",""iOS 7 up to 11.3"",""16/32/64/128 GB storage""]",4.3,10698.0,"[""iOS"",""With Wi-Fi Only"",""2048 x 1536"",""Silver""]",,"{""1_star"":998,""2_stars"":323,""3_stars"":465,""4_stars"":1439,""5_stars"":7473}",Wal███t -███ect█████████,Delivery date & cost shown at checkout,"$89.00RefurbishedRefurbished itemThis item has been returned to the store or manufacturer. Before being sold again, it's expected to be in near-mint condition and show next to no signs of use.",96.12,USD,89.0,96.12
https://www.google.com/shopping/product/996879548217154008?hl=en-US,"Samsung Sm-n975uzkaatt Galaxy Note10+ 256GB, Aura Black AT&T","[""6.8\"" Cinematic Infinity Display"",""256 GB Internal Memory Storage"",""Pro-Like Camera"",""S Pen With Air Gestures"",""4,300mAh Battery + Superfast Charge""]",4.5,6470.0,"[""Smartphone"",""Dual SIM"",""3G"",""With Wireless Charging"",""With Fast Charging"",""AT&T"",""Android"",""Facial Recognition"",""Fingerprint Scanner"",""With OLED Display""]",,"{""1_star"":366,""2_stars"":139,""3_stars"":252,""4_stars"":746,""5_stars"":4967}",eBay,Delivery date & cost shown at checkout,$260.19,278.4,USD,260.19,278.4
https://www.google.com/shopping/product/10106888379371712431?hl=en-US,Samsung Galaxy S23+ - 512 GB - Phantom Black - Unlocked,"[""Shoot your shot"",""More light for your night"",""Get all the details"",""Turn misfires into masterpieces"",""More power to you"",""Stunning in any scenario"",""Multi Control makes multitasking easier""]",4.6,8219.0,"[""Smartphone"",""Dual SIM"",""5G"",""With Wireless Charging"",""With Fast Charging"",""Unlocked"",""Triple Lens"",""Android"",""GSM"",""Facial Recognition""]","The Samsung Galaxy S23+ 512GB is the ultimate smartphone for capturing and sharing your life's moments. With its advanced tri-camera setup including a 12MP main camera a 50MP second camera and a 10MP third camera you can take stunning photos and videos with ease. The 12MP front camera is perfect for capturing beautiful selfies. With 512GB of built-in memory and 8GB of standard memory you'll have plenty of space to store all your memories and favorite apps. Powered by the Qualcomm Snapdragon 8 Gen 2 chipset this phone delivers powerful performance for multitasking and gaming. The Android 13 operating system ensures you have access to the latest features and security updates. Immerse yourself in vibrant visuals on the 6.6"" Dynamic AMOLED screen with Full HD Plus resolution and a 120Hz refresh rate. The 4700mAh battery keeps you connected all day and with 5G connectivity and wireless charging capabilities you'll always stay connected. With an IP68 rating this phone is protected against water and dust giving you peace of mind. Elevate your smartphone experience with the Samsung Galaxy S23+ 512GB.","{""1_star"":267,""2_stars"":144,""3_stars"":390,""4_stars"":1300,""5_stars"":6118}",Wal███t -███lia█████████ar,Free delivery,"$1,019.97",1116.87,USD,1019.97,1116.87
https://www.google.com/shopping/product/14599967458992829512?hl=en-US,"Thorogood 6"" Crosstrex Series Side Zip Waterproof Boots, Men's Black","[""Leather/mesh"",""BBP Waterproof"",""Removable Single-density Polyurethane Footbed"",""Composite shank"",""Crosstrex 360 outsole"",""Cement construction"",""Meets ASTM F2913 Slip Test Standards""]",4.2,279.0,"[""Men's"",""13"",""Genuine Leather"",""Mesh"",""Rubber"",""Waterproof"",""Slip Resistant"",""Tactical"",""Work"",""Lace-up""]",,"{""1_star"":11,""2_stars"":13,""3_stars"":29,""4_stars"":67,""5_stars"":159}",Mid███tBo███,Delivery date & cost shown at checkout,SALE$115.00$129.95Was $129.95,123.05,USD,115.0,129.95
https://www.google.com/shopping/product/16803992146646330153?hl=en-US,The North Face Borealis Classic Backpack,"[""Type of bag: backpack"",""Main fastening: zip"",""Number of compartments: 2"",""Laptop compartment"",""Number of inside pockets: 3Fabric content and care advice""]",4.9,3267.0,"[""School"",""Nylon"",""Girls'"",""For Kids""]","The North Face's Borealis Classic backpack in Forest Olive/black is a versatile and practical option for men. This backpack features an external water bottle pocket, making it easy to keep hydrated on the go. It's compatible with laptops up to 15 inches and offers ample space for daily essentials and personal items. The spacious interior provides room for extra layers, a picnic, or gym equipment. The backpack's padded waist belt and sternum strap offer added comfort during hikes with heavy loads, but can be removed for commuting. The back panel and shoulder straps are padded for added comfort. With 29 liters of capacity, this backpack is perfect for weekend excursions or everyday use.","{""1_star"":18,""2_stars"":15,""3_stars"":37,""4_stars"":253,""5_stars"":2944}",Oli███d,$46.74 delivery,LOW PRICE$84.04$99.21Was $99.21,130.78,USD,130.78,130.78
https://www.google.com/shopping/product/12786030842337826999?hl=en-US,Rawlings 32 Baseball Sunglasses White/Blue,"[""Baseball shades deliver 100% UVA-UVB light protection"",""Designed with polycarbonate lenses with scratch-resistant coatings"",""Coatings provide impact-resistance and distortion-free clarity ideal for sports"",""Hydrophobic lens coatings repel dirt, oil and water for visual clarity"",""Includes soft rubber temple tips and rubber nose pads for a secure grip""]",4.5,50.0,"[""Sport Performance"",""Mirrored"",""Photochromic"",""Plastic""]","Whether your playing in the big game or watching it from the stands these adult athletic half-rim sunglasses are perfect for your active lifestyle. These sunglasses feature a 100% UVA/UVB Protection which will provide distortion-free vision. These impact-resistant lenses repel dirt, water, and oil. The light-weight frames are made with durable materials and provide a comfortable and secure fit.","{""1_star"":2,""2_stars"":0,""3_stars"":2,""4_stars"":11,""5_stars"":35}",Ama███.co███ Se██████,$6.99 delivery,$12.99,21.63,USD,12.99,21.63
https://www.google.com/shopping/product/8337404367678500104?hl=en-US,"Acer Chromebook 11.6"" Intel Celeron Dual 1.6GHz 4GB Ram 16GB Chrome OS|C731-C8VE","[""No | Headphone outputs"",""1 | Combo headphone/mic port"",""Yes | Docking connector"",""No | Charging port type"",""DC-in jack Keyboard: Pointing device"",""Touchpad | Numeric keypad"",""No | Windows keys""]",4,846.0,"[""Chrome OS"",""Dual Core"",""English / North America"",""HDMI"",""Ethernet"",""1366 x 768"",""Intel CPU"",""Intel GPU"",""Hard Disk Drive"",""Solid State Drive""]","Learn how to do something, create something, become someone. An impact resistant body means that it can take the daily knocks of students as it accidentally falls off tables or stood upon. Unique drainage design allows 330ml of water to be spilled over the keyboard and keep it away from important components. Recessed keys prevent picky fingers digging up the keyboard. It can handle up to 132 pounds (60kg) of downward force on the top cover, while the reinforced case and hinges result in greater resistance to twisting and stress, even if students cram them into their backpacks. In addition, the corner-shield structure and the rubber bumper keyboard surround further protect the Chromebook, so it can tolerate drops from heights up to 48 inches (122cm).","{""1_star"":110,""2_stars"":36,""3_stars"":64,""4_stars"":164,""5_stars"":472}",Wal███t -███sco█████████ter█████████,Free delivery,"$43.50RefurbishedRefurbished itemThis item has been returned to the store or manufacturer. Before being sold again, it's expected to be in near-mint condition and show next to no signs of use.",47.03,USD,43.5,47.03
https://www.google.com/shopping/product/1710309263814124246?hl=en-US,Samsung Galaxy Z Fold4 1TB GrayGreen Factory Unlocked(Renewed),"[""Glass front (Gorilla Glass Victus+) (folded), plastic front (unfolded), glass back (Gorilla Glass Victus+), aluminum frame."",""Armor aluminum frame with tougher drop and scratch resistance (advertised)."",""Foldable Dynamic AMOLED 2X, 120Hz, HDR10+, 1200 nits (peak)."",""Backed by the 90-day Amazon Renewed Guarantee.""]",4.3,8491.0,"[""Smartphone"",""Dual SIM"",""5G"",""With Wireless Charging"",""With Fast Charging"",""Unlocked"",""Triple Lens"",""Android"",""GSM"",""Foldable""]","Revolutionize your mobile experience with the Samsung Galaxy Z Fold 4 5G. This cutting-edge foldable smartphone in GrayGreen offers unparalleled versatility and performance, with a massive 1TB storage capacity to store all your data. Its innovative design seamlessly transforms from a compact smartphone to a large, immersive tablet, providing the ultimate flexibility for work and play.Key Features 5G Connectivity: Enjoy lightning-fast speeds for streaming, gaming, and multitasking with 5G technology. 1TB Storage: Store an extensive library of apps, photos, videos, and documents with a spacious 1TB internal storage. Dynamic AMOLED 2X Main Display: Experience vivid colors and deep contrasts on the 7.6-inch foldable Dynamic AMOLED 2X display with a 120Hz refresh rate for smooth scrolling and gameplay. Cover Display: The 6.2-inch Super AMOLED cover display offers quick access to essential apps and notifications. Pro-Grade Camera System: Capture stunning photos and videos with the 50MP triple-camera setup, featuring advanced AI enhancements. Multitasking Powerhouse: Powered by the Snapdragon 8+ Gen 1 processor and 12GB of RAM for seamless multitasking and high-performance gaming. Flex Mode: Use apps in split-screen or pop-up view with Flex Mode for enhanced productivity and multitasking. Long-Lasting Battery: The 4400mAh battery supports all-day use, with fast charging capabilities to keep you powered up. Enhanced Security: Protect your data with the side-mounted fingerprint sensor and Samsung Knox security suite. Android 12L: Enjoy a tailored experience for foldable devices with Android 12L, providing intuitive and customizable features. Specifications Model: SM-F936UZAFXAA Color: GrayGreen Main Display: 7.6-inch Dynamic AMOLED 2X, 2208 x 1768 resolution, 120Hz refresh rate Cover Display: 6.2-inch Super AMOLED, 2268 x 832 resolution Processor: Snapdragon 8+ Gen 1 RAM: 12GB Storage: 1TB Rear Camera: 50MP (Wide) + 12MP (Ultra-Wide) + 10MP (Telephoto) Front Camera (Main Display): 4MP Under Display Camera Front Camera (Cover Display): 10MP Battery: 4400mAh with fast charging Operating System: Android 12L Connectivity: 5G, Wi-Fi 6E, Bluetooth 5.2, NFC Security: Side-mounted fingerprint sensor, facial recognition, Samsung Knox Dimensions (Unfolded): 155.1 x 130.1 x 6.3 mm Dimensions (Folded): 155.1 x 67.1 x 14.4-15.8 mm Weight: 263g What's in the Box Samsung Galaxy Z Fold 4 5G - 1TB - GrayGreen Charging Cable Power Adapter SIM Removal Tool","{""1_star"":698,""2_stars"":259,""3_stars"":481,""4_stars"":1494,""5_stars"":5559}",eBay,"Free delivery by Tue, Oct 15","$1,048.98",1111.92,USD,1048.98,1111.92
https://www.google.com/shopping/product/16330414526455200679?hl=en-US,Disney Store Official Woody Interactive Talking Action Figure - Toy Story Toys - Pull String Woody Toy Story Doll with Phrases & Interactive Feature,"[""Pull string at back to hear 12+ phrases and sounds."",""Unlock a special phrase by pairing with Bo Peep or Forky."",""Please note: phrases are in English only."",""Created for Disney Store Made from plastic and polyester."",""H35 x W7 x D6cm approx."",""Packaging: H43 x W18 x D10cm approx.Requires x3 LR44/ AG13 batteries, included."",""Warning: not suitable under 36 months due to small parts."",""Warning: contains button or coin cell battery, hazardous if swallowed.""]",4.4,487.0,"[""Action"",""Toy Story"",""Batteries Included"",""Batteries Required""]","Pull string to hear phrases including ''Trash? You're not going in the trash,'' ''Operation pull-toy,'' and ''Hang on, little guy'' Includes interactive feature so when Woody detects another Toy Story interactive action figure nearby it triggers phrases Must switch from ''Try me'' mode to ''On'' mode to enable interactive chatting feature Straight from the wild west and Toy Story 4, comes Sheriff Woody as an interactive talking action figure. The level-headed lawman features more than 10 phrases and starts speaking when he detects another Toy Story interactive figure nearby.","{""1_star"":39,""2_stars"":22,""3_stars"":15,""4_stars"":43,""5_stars"":368}",Ama███.co███ Se██████,$6.99 delivery,LOW PRICE$31.30$37.99Was $37.99,42.58,USD,42.58,42.58
https://www.google.com/shopping/product/4021920532758571856?hl=en-US,"The Myth of Normal: Trauma, Illness, and Healing in a Toxic Culture [Book]","[""Binding: Hardcover"",""Date: Sept. 13, 2022"",""Investigates causes of illness"",""Critiques modern healthcare system"",""Explores trauma, stress, & modern life"",""Compassionate guide to health & healing""]",0,96.0,"[""Hardcover"",""Non-fiction"",""History"",""by Gabor Maté, MD, Daniel Maté"",""Penguin Publishing Group"",""hardback"",""576 pages"",""ISBN 0593083881""]","The instant New York Times bestsellerBy the acclaimed author of In the Realm of Hungry Ghosts, a groundbreaking investigation into the causes of illness, a bracing critique of how our society breeds disease, and a pathway to health and healing.In this revolutionary book, renowned physician Gabor Maté eloquently dissects how in Western countries that pride themselves on their healthcare systems, chronic illness and general ill health are on the rise. Nearly 70 percent of Americans are on at least one prescription drug; more than half take two. In Canada, every fifth person has high blood pressure. In Europe, hypertension is diagnosed in more than 30 percent of the population. And everywhere, adolescent mental illness is on the rise. So what is really “normal” when it comes to health? Over four decades of clinical experience, Maté has come to recognize the prevailing understanding of “normal” as false, neglecting the roles that trauma and stress, and the pressures of modern-day living, exert on our bodies and our minds at the expense of good health. For all our expertise and technological sophistication, Western medicine often fails to treat the whole person, ignoring how today’s culture stresses the body, burdens the immune system, and undermines emotional balance. Now Maté brings his perspective to the great untangling of common myths about what makes us sick, connects the dots between the maladies of individuals and the declining soundness of society—and offers a compassionate guide for health and healing. Cowritten with his son Daniel, The Myth Of Normal is Maté’s most ambitious and urgent book yet.","{""1_star"":2,""2_stars"":3,""3_stars"":3,""4_stars"":3,""5_stars"":85}",Bar███ & ███le,7.0 mi · In stock at PalmdaleToday: 10:00 AM - 8:00 PM,$32.00,32.0,USD,32.0,32.0
https://www.google.com/shopping/product/10441445786970351682?hl=en-US,"HP x360 14"" Celeron 4GB Ram, 32GB eMMC Touch Chromebook","[""Flexibility looks good on you"",""Power through your to-do list and power up your play list with a long battery life, ample storage and an Intel processor. Keep it all in sync"",""Everything is connected. Chrome OS syncs your life for a simple and secure digital experience. And your favorite Android apps are here too.""]",4.2,2782.0,"[""Touchscreen"",""English / North America"",""1366 x 768"",""Chrome OS"",""Intel CPU"",""Intel GPU"",""Solid State Drive"",""Quad Core"",""White"",""USB-C""]",,"{""1_star"":300,""2_stars"":106,""3_stars"":132,""4_stars"":401,""5_stars"":1843}",Ama███.co███,Free delivery,$382.49,414.05,USD,382.49,414.05
https://www.google.com/shopping/product/7182688446653939440?hl=en-US,Assassin's Creed Mirage - PlayStation 5,"[""Points A powerful coming-of-age story"",""The ultimate Assassin"",""An immersive, reactive city"",""A tribute to an original""]",4.5,1794.0,"[""PlayStation 5"",""Mature"",""Action"",""Adventure"",""Disc"",""Standard Edition""]","Play as a cunning young street thief seeking answers in this majestic Middle Eastern open world. Experience the home of the original Assassins in this exciting new narrative-driven, open world adventure. 15 years since the first Assassin's Creed redefined adventure, experience the franchises' trademark parkour and stealth like never before - in Assasin's Creed Mirage. In this smaller scale, back to basics Assassin's caper, you play Basim, a young street thief seeking answers. Roam the richly-detailed, reactive and vibrant streets of 9th century Baghdad, uncovering the mysteries of the past as you fight to secure your future. Stalk the shadows. Become the ultimate assassin.","{""1_star"":63,""2_stars"":49,""3_stars"":95,""4_stars"":272,""5_stars"":1315}",Ama███.co███,$6.99 delivery,SALE$30.14$49.99Was $49.99,40.24,USD,30.14,49.99
https://www.google.com/shopping/product/4192188979421546727?hl=en-US,"Hoka Men's Solimar Running Shoes, Size 11, White","[""Equipped with extra rubber on high-wear areas to combat wear and tear"",""Extended heel pulls ensure pull-on and pull-off ease"",""Anatomic achilles construction""]",4.3,674.0,"[""Men's"",""11"",""Mesh"",""Nylon"",""Polyester"",""Rubber"",""White/White"",""Recycled Materials"",""Running"",""Lace-up""]","Mirroring the smooth rolling pattern of SoCal's Solimar beach, this streamlined trainer offers a sublime ride for everyday miles. Engineered with an approachable stack height, balanced midsole and extended crash pad, this adaptable silhouette is equipped with extra rubber to combat high-sweat areas. An effortless daily runner, the Solimar is finished with an extended heel pull for easy on and off. | Features. Stretchy, recycled content mesh with 88% recycled polyester. Anatomical Achilles construction. Compression-molded EVA foam midsole. Late stage MetaRocker. High abrasion rubber outsole. Vegan. Extended heel pull. Molded EVA sockliner. Laces with 70% recycled nylon and 30% recycled polyester. 100% recycled polyester tongue mesh.","{""1_star"":37,""2_stars"":33,""3_stars"":56,""4_stars"":80,""5_stars"":468}",DIC███ Sp███ing█████████,Free delivery,$124.99,133.74,USD,124.99,133.74
https://www.google.com/shopping/product/4088115241184792430?hl=en-US,Skechers Slip-Ins: Parson - Dewitt Men's Shoes Taupe : 9 D - Medium,"[""Skechers Hands Free Slip-Ins"",""Machine Washable for easy clean up"",""Air Cooled Memory Foam for added comfort out of the box"",""Goga Mat Arch Support""]",4.6,42.0,"[""Men's"",""9"",""Canvas"",""Genuine Leather"",""Taupe"",""Casual""]",,"{""1_star"":0,""2_stars"":2,""3_stars"":3,""4_stars"":3,""5_stars"":34}",Ske███rs.███,$8.50 delivery,$85.00,102.62,USD,85.0,102.62
